"WRITE";"9888.0";"";"3094154242";"21.487182 s"
"WRITE";"9888.0";"";"3094442224";"21.489182 s"
"WRITE";"9888.0";"";"3094730205";"21.491182 s"
"WRITE";"9888.0";"";"3095018186";"21.493182 s"
"WRITE";"9888.0";"";"3095306168";"21.495182 s"
"WRITE";"9888.0";"";"3095594149";"21.497182 s"
"WRITE";"9888.0";"";"3095882131";"21.499181 s"
"WRITE";"9888.0";"";"3096170112";"21.501181 s"
"WRITE";"9888.0";"";"3096458094";"21.503181 s"
"WRITE";"9888.0";"";"3096746075";"21.505181 s"
"WRITE";"9888.0";"";"3097034056";"21.507181 s"
"WRITE";"9888.0";"";"3097324646";"21.509199 s"
"WRITE";"9888.0";"";"3097610019";"21.511181 s"
"WRITE";"9888.0";"";"3097898001";"21.513181 s"
"WRITE";"9888.0";"";"3098185982";"21.515180 s"
"WRITE";"9888.0";"";"3098473964";"21.517180 s"
"WRITE";"9888.0";"";"3098761945";"21.519180 s"
"WRITE";"9888.0";"";"3099049926";"21.521180 s"
"WRITE";"9888.0";"";"3099337908";"21.523180 s"
"WRITE";"9888.0";"";"3099625889";"21.525180 s"
"WRITE";"9888.0";"";"3099913871";"21.527180 s"
"WRITE";"9888.0";"";"3100201852";"21.529180 s"
"WRITE";"9888.0";"";"3100489833";"21.531179 s"
"WRITE";"9888.0";"";"3100777815";"21.533179 s"
"WRITE";"9888.0";"";"3101065796";"21.535179 s"
"WRITE";"9888.0";"";"3101353778";"21.537179 s"
"WRITE";"9888.0";"";"3101641759";"21.539179 s"
"WRITE";"9888.0";"";"3101929741";"21.541179 s"
"WRITE";"9888.0";"";"3102217722";"21.543179 s"
"WRITE";"9888.0";"";"3102505703";"21.545178 s"
"WRITE";"9888.0";"";"3102793685";"21.547178 s"
"WRITE";"9888.0";"";"3103081666";"21.549178 s"
"WRITE";"9888.0";"";"3103369648";"21.551178 s"
"WRITE";"9888.0";"";"3103657629";"21.553178 s"
"WRITE";"9888.0";"";"3103945611";"21.555178 s"
"WRITE";"9888.0";"";"3104233592";"21.557178 s"
"WRITE";"9888.0";"";"3104521573";"21.559178 s"
"WRITE";"9888.0";"";"3104809555";"21.561177 s"
"WRITE";"9888.0";"";"3105097536";"21.563177 s"
"WRITE";"9888.0";"";"3105385518";"21.565177 s"
"WRITE";"9888.0";"";"3105673499";"21.567177 s"
