WRITE,-112.0,,60832024,422.444611 
WRITE,-112.0,,61120006,424.444486 
WRITE,-112.0,,61407987,426.444354 
WRITE,-112.0,,61695969,428.444229 
WRITE,-112.0,,61983950,430.444097 
WRITE,-112.0,,62271931,432.443965 
WRITE,-112.0,,62559913,434.443840 
WRITE,-112.0,,62847894,436.443708 
WRITE,-112.0,,63135876,438.443583 
WRITE,-112.0,,63423857,440.443451 
WRITE,-112.0,,63711839,442.443326 
WRITE,-112.0,,63999820,444.443194 
WRITE,-112.0,,64287801,446.443063 
WRITE,-112.0,,64575783,448.442938 
WRITE,-112.0,,64863764,450.442806 
WRITE,-112.0,,65151746,452.442681 
WRITE,-112.0,,65439727,454.442549 
WRITE,-112.0,,65727709,456.442424 
WRITE,-112.0,,66015690,458.442292 
WRITE,-112.0,,66303671,460.442160 
WRITE,-112.0,,66591653,462.442035 
WRITE,-112.0,,66879634,464.441903 
WRITE,-112.0,,67167616,466.441778 
WRITE,-112.0,,67455597,468.441646 
WRITE,-112.0,,67743578,470.441514 
WRITE,-112.0,,68031560,472.441389 
WRITE,-112.0,,68319541,474.441257 
WRITE,-112.0,,68607523,476.441132 
WRITE,-112.0,,68895504,478.441000 
WRITE,-112.0,,69183486,480.440875 
WRITE,-112.0,,69471467,482.440743 
WRITE,-112.0,,69759448,484.440611 
WRITE,-112.0,,70047430,486.440486 
WRITE,-112.0,,70335411,488.440354 
WRITE,-112.0,,70623393,490.440229 
WRITE,-112.0,,70911374,492.440097 
WRITE,-112.0,,71199356,494.439972 
WRITE,-112.0,,71487337,496.439840 
WRITE,-112.0,,71775318,498.439708 
WRITE,-112.0,,72065804,500.456972 
WRITE,-112.0,,72351278,502.439431 
WRITE,-112.0,,72639260,504.439306 
WRITE,-112.0,,72927241,506.439174 
WRITE,-112.0,,73215223,508.439049 
WRITE,-111.0,,73503204,510.438917 
WRITE,-111.0,,73791185,512.438785 
WRITE,-110.0,,74079167,514.438660 
WRITE,-108.0,,74367148,516.438528 
WRITE,-107.0,,74655130,518.438403 
