WRITE,-527.0,,38070873,264.381063 ms
WRITE,-533.0,,38358854,266.380931 ms
WRITE,-538.0,,38646836,268.380806 ms
WRITE,-543.0,,38934817,270.380674 ms
WRITE,-548.0,,39222798,272.380542 ms
WRITE,-553.0,,39510780,274.380417 ms
WRITE,-559.0,,39798761,276.380285 ms
WRITE,-564.0,,40086743,278.380160 ms
WRITE,-569.0,,40374724,280.380028 ms
WRITE,-574.0,,40662705,282.379896 ms
WRITE,-580.0,,40950687,284.379771 ms
WRITE,-585.0,,41238668,286.379639 ms
WRITE,-590.0,,41526650,288.379514 ms
WRITE,-595.0,,41814631,290.379382 ms
WRITE,-601.0,,42102613,292.379257 ms
WRITE,-606.0,,42390594,294.379125 ms
WRITE,-611.0,,42678575,296.378993 ms
WRITE,-616.0,,42966557,298.378868 ms
WRITE,-622.0,,43254538,300.378736 ms
WRITE,-627.0,,43542520,302.378611 ms
WRITE,-632.0,,43830501,304.378479 ms
WRITE,-637.0,,44118483,306.378354 ms
WRITE,-642.0,,44406464,308.378222 ms
WRITE,-647.0,,44694445,310.378090 ms
WRITE,-652.0,,44982427,312.377965 ms
WRITE,-657.0,,45270408,314.377833 ms
WRITE,-662.0,,45558390,316.377708 ms
WRITE,-668.0,,45846371,318.377576 ms
WRITE,-673.0,,46134353,320.377451 ms
WRITE,-678.0,,46422334,322.377319 ms
WRITE,-683.0,,46710315,324.377188 ms
WRITE,-688.0,,46998297,326.377062 ms
WRITE,-694.0,,47286278,328.376931 ms
WRITE,-699.0,,47574260,330.376806 ms
WRITE,-704.0,,47862241,332.376674 ms
WRITE,-709.0,,48150222,334.376542 ms
WRITE,-715.0,,48438204,336.376417 ms
WRITE,-720.0,,48726185,338.376285 ms
WRITE,-725.0,,49014167,340.376160 ms
WRITE,-730.0,,49302148,342.376028 ms
WRITE,-735.0,,49590130,344.375903 ms
WRITE,-740.0,,49878111,346.375771 ms
WRITE,-745.0,,50166092,348.375639 ms
WRITE,-750.0,,50454074,350.375514 ms
WRITE,-754.0,,50742055,352.375382 ms
WRITE,-759.0,,51030037,354.375257 ms
WRITE,-764.0,,51318018,356.375125 ms
WRITE,-768.0,,51606000,358.375000 ms
WRITE,-773.0,,51893981,360.374868 ms
WRITE,-777.0,,52181962,362.374736 ms
WRITE,-782.0,,52469944,364.374611 ms
WRITE,-786.0,,52757925,366.374479 ms
WRITE,-790.0,,53045907,368.374354 ms
WRITE,-794.0,,53333888,370.374222 ms
WRITE,-799.0,,53621869,372.374090 ms
WRITE,-803.0,,53909851,374.373965 ms
WRITE,-807.0,,54197832,376.373833 ms
WRITE,-811.0,,54485814,378.373708 ms
WRITE,-815.0,,54773795,380.373576 ms
WRITE,-819.0,,55061777,382.373451 ms
WRITE,-822.0,,55349758,384.373319 ms
WRITE,-826.0,,55637739,386.373188 ms
WRITE,-830.0,,55925721,388.373063 ms
WRITE,-833.0,,56213702,390.372931 ms
WRITE,-837.0,,56501684,392.372806 ms
WRITE,-840.0,,56789665,394.372674 ms
WRITE,-843.0,,57077647,396.372549 ms
WRITE,-847.0,,57365628,398.372417 ms
WRITE,-850.0,,57653609,400.372285 ms
WRITE,-852.0,,57941591,402.372160 ms
WRITE,-855.0,,58229572,404.372028 ms
WRITE,-858.0,,58517554,406.371903 ms
WRITE,-861.0,,58805535,408.371771 ms
WRITE,-863.0,,59093516,410.371639 ms
